,count,datetime,val1,val2,val3,val4
5047,第5048回,2018年11月9日,8,4,0,7
5048,第5049回,2018年11月12日,5,1,7,5
5049,第5050回,2018年11月13日,9,4,0,4
5050,第5051回,2018年11月14日,2,9,0,1
5051,第5052回,2018年11月15日,6,4,5,6
5052,第5053回,2018年11月16日,3,7,4,3
5053,第5054回,2018年11月19日,8,5,9,0
5054,第5055回,2018年11月20日,9,6,1,1
5055,第5056回,2018年11月21日,4,9,5,9
5056,第5057回,2018年11月22日,3,5,0,1
5057,第5058回,2018年11月23日,8,3,0,9
5058,第5059回,2018年11月26日,8,0,3,8
5059,第5060回,2018年11月27日,2,9,4,5
5060,第5061回,2018年11月28日,4,4,6,0
5061,第5062回,2018年11月29日,3,7,8,9
5062,第5063回,2018年11月30日,5,4,7,9
5063,第5064回,2018年12月3日,8,3,2,3
5064,第5065回,2018年12月4日,7,1,2,7
5065,第5066回,2018年12月5日,6,1,3,5
5066,第5067回,2018年12月6日,6,5,2,5
5067,第5068回,2018年12月7日,5,7,8,5
5068,第5069回,2018年12月10日,2,6,2,1
5069,第5070回,2018年12月11日,3,2,9,9
5070,第5071回,2018年12月12日,5,3,8,4
5071,第5072回,2018年12月13日,1,3,5,0
5072,第5073回,2018年12月14日,5,8,5,3
5073,第5074回,2018年12月17日,8,5,6,4
5074,第5075回,2018年12月18日,5,1,4,6
5075,第5076回,2018年12月19日,9,2,2,5
5076,第5077回,2018年12月20日,5,5,7,5
5077,第5078回,2018年12月21日,6,8,2,8
5078,第5079回,2018年12月24日,1,6,3,1
5079,第5080回,2018年12月25日,3,7,2,4
5080,第5081回,2018年12月26日,2,8,2,2
5081,第5082回,2018年12月27日,3,0,0,2
5082,第5083回,2018年12月28日,5,2,3,1
5083,第5084回,2019年1月4日,5,9,3,9
5084,第5085回,2019年1月7日,9,0,6,1
5085,第5086回,2019年1月8日,3,6,1,1
5086,第5087回,2019年1月9日,5,2,7,5
5087,第5088回,2019年1月10日,9,0,7,5
5088,第5089回,2019年1月11日,8,0,1,1
5089,第5090回,2019年1月14日,9,9,2,1
5090,第5091回,2019年1月15日,9,6,7,0
5091,第5092回,2019年1月16日,0,2,9,4
5092,第5093回,2019年1月17日,1,9,7,9
5093,第5094回,2019年1月18日,7,6,3,2
5094,第5095回,2019年1月21日,2,1,2,5
5095,第5096回,2019年1月22日,2,7,8,9
5096,第5097回,2019年1月23日,3,1,4,2
5097,第5098回,2019年1月24日,3,3,4,5
5098,第5099回,2019年1月25日,7,6,3,2
5099,第5100回,2019年1月28日,2,8,3,5
5100,第5101回,2019年1月29日,4,3,6,1
5101,第5102回,2019年1月30日,1,9,8,0
5102,第5103回,2019年1月31日,9,8,4,5
5103,第5104回,2019年2月1日,3,2,7,4
5104,第5105回,2019年2月4日,8,6,6,1
5105,第5106回,2019年2月5日,5,1,9,6
5106,第5107回,2019年2月6日,2,8,1,1
5107,第5108回,2019年2月7日,6,5,3,7
5108,第5109回,2019年2月8日,1,9,9,6
5109,第5110回,2019年2月11日,4,3,0,4
5110,第5111回,2019年2月12日,7,7,7,1
5111,第5112回,2019年2月13日,4,2,5,9
5112,第5113回,2019年2月14日,4,0,7,2
5113,第5114回,2019年2月15日,0,3,5,9
5114,第5115回,2019年2月18日,1,9,0,6
5115,第5116回,2019年2月19日,8,3,7,0
5116,第5117回,2019年2月20日,0,9,5,2
5117,第5118回,2019年2月21日,9,5,7,2
5118,第5119回,2019年2月22日,4,3,9,7
5119,第5120回,2019年2月25日,5,4,0,6
5120,第5121回,2019年2月26日,2,1,3,3
5121,第5122回,2019年2月27日,2,5,1,5
5122,第5123回,2019年2月28日,5,7,1,7
5123,第5124回,2019年3月1日,5,6,6,7
5124,第5125回,2019年3月4日,7,3,1,5
5125,第5126回,2019年3月5日,2,0,0,2
5126,第5127回,2019年3月6日,1,6,1,0
5127,第5128回,2019年3月7日,4,0,4,7
5128,第5129回,2019年3月8日,5,2,9,2
5129,第5130回,2019年3月11日,7,5,2,5
5130,第5131回,2019年3月12日,1,6,2,5
5131,第5132回,2019年3月13日,3,7,1,8
5132,第5133回,2019年3月14日,2,3,9,2
5133,第5134回,2019年3月15日,5,7,2,8
5134,第5135回,2019年3月18日,4,9,4,5
5135,第5136回,2019年3月19日,6,9,9,8
5136,第5137回,2019年3月20日,2,7,0,2
5137,第5138回,2019年3月21日,0,9,0,5
5138,第5139回,2019年3月22日,8,7,1,9
5139,第5140回,2019年3月25日,4,1,7,2
5140,第5141回,2019年3月26日,1,8,7,1
5141,第5142回,2019年3月27日,1,7,8,5
5142,第5143回,2019年3月28日,4,3,8,6
5143,第5144回,2019年3月29日,1,0,8,3
5144,第5145回,2019年4月1日,4,0,0,1
5145,第5146回,2019年4月2日,8,8,1,1
5146,第5147回,2019年4月3日,9,2,2,9
5147,第5148回,2019年4月4日,1,2,0,0
5148,第5149回,2019年4月5日,9,6,8,8
5149,第5150回,2019年4月8日,8,3,9,1
5150,第5151回,2019年4月9日,4,8,8,9
5151,第5152回,2019年4月10日,4,2,8,9
5152,第5153回,2019年4月11日,7,6,7,0
5153,第5154回,2019年4月12日,0,4,3,1
5154,第5155回,2019年4月15日,7,2,6,7
5155,第5156回,2019年4月16日,8,5,9,7
5156,第5157回,2019年4月17日,7,2,0,6
5157,第5158回,2019年4月18日,3,0,4,8
5158,第5159回,2019年4月19日,1,3,9,2
5159,第5160回,2019年4月22日,6,3,5,2
5160,第5161回,2019年4月23日,6,9,2,4
5161,第5162回,2019年4月24日,9,9,1,6
5162,第5163回,2019年4月25日,7,6,8,2
5163,第5164回,2019年4月26日,9,2,0,4
5164,第5165回,2019年4月29日,2,6,3,6
5165,第5166回,2019年4月30日,0,3,3,1
5166,第5167回,2019年5月1日,6,7,0,3
5167,第5168回,2019年5月2日,0,4,2,3
5168,第5169回,2019年5月3日,5,6,3,7
5169,第5170回,2019年5月6日,1,2,7,5
5170,第5171回,2019年5月7日,8,5,4,7
5171,第5172回,2019年5月8日,7,8,0,2
5172,第5173回,2019年5月9日,6,2,5,1
5173,第5174回,2019年5月10日,0,0,1,0
5174,第5175回,2019年5月13日,2,7,8,0
5175,第5176回,2019年5月14日,9,1,4,1
5176,第5177回,2019年5月15日,4,1,4,3
5177,第5178回,2019年5月16日,4,3,8,8
5178,第5179回,2019年5月17日,9,2,5,4
5179,第5180回,2019年5月20日,5,0,9,0
5180,第5181回,2019年5月21日,1,1,7,7
5181,第5182回,2019年5月22日,7,2,5,4
5182,第5183回,2019年5月23日,1,3,1,2
5183,第5184回,2019年5月24日,3,0,3,7
5184,第5185回,2019年5月27日,7,9,1,2
5185,第5186回,2019年5月28日,3,6,0,2
5186,第5187回,2019年5月29日,8,4,4,7
5187,第5188回,2019年5月30日,3,6,9,0
5188,第5189回,2019年5月31日,0,1,4,6
5189,第5190回,2019年6月3日,9,5,5,5
5190,第5191回,2019年6月4日,3,4,8,1
5191,第5192回,2019年6月5日,4,5,7,1
5192,第5193回,2019年6月6日,8,1,1,3
5193,第5194回,2019年6月7日,0,7,7,7
5194,第5195回,2019年6月10日,1,4,4,8
5195,第5196回,2019年6月11日,3,2,0,1
5196,第5197回,2019年6月12日,5,8,7,9
5197,第5198回,2019年6月13日,5,3,1,8
5198,第5199回,2019年6月14日,9,6,7,4
5199,第5200回,2019年6月17日,4,3,2,2
5200,第5201回,2019年6月18日,4,3,3,3
5201,第5202回,2019年6月19日,4,7,4,3
5202,第5203回,2019年6月20日,0,6,0,2
5203,第5204回,2019年6月21日,2,8,8,0
5204,第5205回,2019年6月24日,3,6,5,8
5205,第5206回,2019年6月25日,6,6,1,6
5206,第5207回,2019年6月26日,5,7,4,9
5207,第5208回,2019年6月27日,4,8,2,5
5208,第5209回,2019年6月28日,1,7,9,0
5209,第5210回,2019年7月1日,7,1,1,6
5210,第5211回,2019年7月2日,7,2,8,6
5211,第5212回,2019年7月3日,8,3,4,9
5212,第5213回,2019年7月4日,7,1,9,3
5213,第5214回,2019年7月5日,2,5,7,1
5214,第5215回,2019年7月8日,1,0,3,2
5215,第5216回,2019年7月9日,4,9,4,5
5216,第5217回,2019年7月10日,3,7,9,9
5217,第5218回,2019年7月11日,3,7,4,2
5218,第5219回,2019年7月12日,2,5,0,4
5219,第5220回,2019年7月15日,6,5,4,5
5220,第5221回,2019年7月16日,8,5,0,6
5221,第5222回,2019年7月17日,5,5,7,2
5222,第5223回,2019年7月18日,0,5,0,2
5223,第5224回,2019年7月19日,7,7,9,5
5224,第5225回,2019年7月22日,7,2,1,1
5225,第5226回,2019年7月23日,7,7,8,2
5226,第5227回,2019年7月24日,2,1,3,4
5227,第5228回,2019年7月25日,5,2,1,5
5228,第5229回,2019年7月26日,2,7,9,1
5229,第5230回,2019年7月29日,3,4,4,2
5230,第5231回,2019年7月30日,2,4,4,7
5231,第5232回,2019年7月31日,7,8,4,6
5232,第5233回,2019年8月1日,2,9,4,5
5233,第5234回,2019年8月2日,1,5,7,5
5234,第5235回,2019年8月5日,1,0,5,5
5235,第5236回,2019年8月6日,6,3,8,5
5236,第5237回,2019年8月7日,5,2,2,3
5237,第5238回,2019年8月8日,2,1,8,8
5238,第5239回,2019年8月9日,8,6,3,7
5239,第5240回,2019年8月12日,9,0,3,6
5240,第5241回,2019年8月13日,8,1,9,9
5241,第5242回,2019年8月14日,6,1,9,6
5242,第5243回,2019年8月15日,0,3,8,7
5243,第5244回,2019年8月16日,4,3,0,5
5244,第5245回,2019年8月19日,8,4,4,0
5245,第5246回,2019年8月20日,8,6,0,4
5246,第5247回,2019年8月21日,9,2,5,9
5247,第5248回,2019年8月22日,6,5,5,0
5248,第5249回,2019年8月23日,9,2,2,3
5249,第5250回,2019年8月26日,6,4,7,9
5250,第5251回,2019年8月27日,7,2,0,6
5251,第5252回,2019年8月28日,9,0,8,3
5252,第5253回,2019年8月29日,1,6,1,6
5253,第5254回,2019年8月30日,2,2,0,0
5254,第5255回,2019年9月2日,9,8,5,4
5255,第5256回,2019年9月3日,7,5,2,1
5256,第5257回,2019年9月4日,2,0,7,6
5257,第5258回,2019年9月5日,1,5,2,8
5258,第5259回,2019年9月6日,8,2,1,6
5259,第5260回,2019年9月9日,7,5,6,7
5260,第5261回,2019年9月10日,9,3,0,4
5261,第5262回,2019年9月11日,4,7,6,5
5262,第5263回,2019年9月12日,0,4,1,1
5263,第5264回,2019年9月13日,5,4,2,0
5264,第5265回,2019年9月16日,5,0,4,3
5265,第5266回,2019年9月17日,3,3,5,6
5266,第5267回,2019年9月18日,3,7,0,8
5267,第5268回,2019年9月19日,8,5,1,8
5268,第5269回,2019年9月20日,3,5,4,2
5269,第5270回,2019年9月23日,1,1,5,5
5270,第5271回,2019年9月24日,1,0,1,5
5271,第5272回,2019年9月25日,1,8,3,4
5272,第5273回,2019年9月26日,1,0,6,7
5273,第5274回,2019年9月27日,8,8,4,7
5274,第5275回,2019年9月30日,9,0,8,6
5275,第5276回,2019年10月1日,0,3,6,2
5276,第5277回,2019年10月2日,9,9,9,6
5277,第5278回,2019年10月3日,7,7,7,8
5278,第5279回,2019年10月4日,0,9,8,7
5279,第5280回,2019年10月7日,7,4,9,9
5280,第5281回,2019年10月8日,0,2,2,2
5281,第5282回,2019年10月9日,5,5,4,3
5282,第5283回,2019年10月10日,8,1,6,5
5283,第5284回,2019年10月11日,0,0,7,2
5284,第5285回,2019年10月14日,0,1,1,9
5285,第5286回,2019年10月15日,5,9,3,9
5286,第5287回,2019年10月16日,8,7,9,5
5287,第5288回,2019年10月17日,5,5,5,0
5288,第5289回,2019年10月18日,1,4,5,9
5289,第5290回,2019年10月21日,0,0,9,3
5290,第5291回,2019年10月22日,3,1,0,3
5291,第5292回,2019年10月23日,8,4,4,7
5292,第5293回,2019年10月24日,8,3,6,2
5293,第5294回,2019年10月25日,7,2,1,5
5294,第5295回,2019年10月28日,7,1,7,3
5295,第5296回,2019年10月29日,8,5,3,0
5296,第5297回,2019年10月30日,2,1,1,9
5297,第5298回,2019年10月31日,3,0,3,6
5298,第5299回,2019年11月1日,8,7,1,9
5299,第5300回,2019年11月4日,8,5,9,3
5300,第5301回,2019年11月5日,5,2,7,2
5301,第5302回,2019年11月6日,1,5,4,6
5302,第5303回,2019年11月7日,0,1,3,5
5303,第5304回,2019年11月8日,6,7,4,8
5304,第5305回,2019年11月11日,6,6,9,3
5305,第5306回,2019年11月12日,5,5,1,3
5306,第5307回,2019年11月13日,9,9,0,9
5307,第5308回,2019年11月14日,1,4,6,3
5308,第5309回,2019年11月15日,4,9,5,5
5309,第5310回,2019年11月18日,6,8,2,4
5310,第5311回,2019年11月19日,9,6,4,5
5311,第5312回,2019年11月20日,1,4,0,0
5312,第5313回,2019年11月21日,8,1,9,6
5313,第5314回,2019年11月22日,2,6,3,9
5314,第5315回,2019年11月25日,6,5,4,3
5315,第5316回,2019年11月26日,2,0,8,0
5316,第5317回,2019年11月27日,6,9,4,5
5317,第5318回,2019年11月28日,7,0,8,8
5318,第5319回,2019年11月29日,8,5,5,7
5319,第5320回,2019年12月2日,4,5,5,6
5320,第5321回,2019年12月3日,3,7,1,0
5321,第5322回,2019年12月4日,0,0,5,3
5322,第5323回,2019年12月5日,7,6,2,2
5323,第5324回,2019年12月6日,2,8,4,2
5324,第5325回,2019年12月9日,9,8,6,4
5325,第5326回,2019年12月10日,9,1,6,8
5326,第5327回,2019年12月11日,7,1,8,6
5327,第5328回,2019年12月12日,0,0,1,8
5328,第5329回,2019年12月13日,8,4,8,2
5329,第5330回,2019年12月16日,0,4,0,8
5330,第5331回,2019年12月17日,6,0,6,5
5331,第5332回,2019年12月18日,6,0,8,4
5332,第5333回,2019年12月19日,8,4,9,6
5333,第5334回,2019年12月20日,1,5,0,5
5334,第5335回,2019年12月23日,1,3,3,3
5335,第5336回,2019年12月24日,4,0,6,9
5336,第5337回,2019年12月25日,6,3,9,5
5337,第5338回,2019年12月26日,4,7,3,2
5338,第5339回,2019年12月27日,2,6,8,2
5339,第5340回,2019年12月30日,9,9,8,0
5340,第5341回,2020年1月6日,0,7,0,2
5341,第5342回,2020年1月7日,6,1,4,3
5342,第5343回,2020年1月8日,4,1,9,8
5343,第5344回,2020年1月9日,5,0,4,9
5344,第5345回,2020年1月10日,9,9,5,4
5345,第5346回,2020年1月13日,9,8,9,6
5346,第5347回,2020年1月14日,1,4,5,0
5347,第5348回,2020年1月15日,9,5,4,5
5348,第5349回,2020年1月16日,0,9,9,0
5349,第5350回,2020年1月17日,6,4,9,0
5350,第5351回,2020年1月20日,2,6,6,8
5351,第5352回,2020年1月21日,5,1,7,2
5352,第5353回,2020年1月22日,4,3,4,9
5353,第5354回,2020年1月23日,2,3,0,9
5354,第5355回,2020年1月24日,4,5,3,1
5355,第5356回,2020年1月27日,0,4,8,0
5356,第5357回,2020年1月28日,7,4,1,1
5357,第5358回,2020年1月29日,9,2,3,1
5358,第5359回,2020年1月30日,6,0,8,7
5359,第5360回,2020年1月31日,6,4,4,8
5360,第5361回,2020年2月3日,3,9,5,4
5361,第5362回,2020年2月4日,6,8,8,7
5362,第5363回,2020年2月5日,0,9,6,6
5363,第5364回,2020年2月6日,4,7,7,0
5364,第5365回,2020年2月7日,9,1,6,7
5365,第5366回,2020年2月10日,2,1,0,8
5366,第5367回,2020年2月11日,0,7,6,2
5367,第5368回,2020年2月12日,1,7,6,8
5368,第5369回,2020年2月13日,9,5,5,0
5369,第5370回,2020年2月14日,3,7,1,1
5370,第5371回,2020年2月17日,6,4,7,6
5371,第5372回,2020年2月18日,2,8,4,0
5372,第5373回,2020年2月19日,2,8,0,8
5373,第5374回,2020年2月20日,5,8,5,7
5374,第5375回,2020年2月21日,1,9,1,3
5375,第5376回,2020年2月24日,9,9,5,8
5376,第5377回,2020年2月25日,9,2,0,9
5377,第5378回,2020年2月26日,0,9,7,8
5378,第5379回,2020年2月27日,4,7,5,2
5379,第5380回,2020年2月28日,8,7,1,3
5380,第5381回,2020年3月2日,8,8,3,6
5381,第5382回,2020年3月3日,0,3,3,5
5382,第5383回,2020年3月4日,8,6,8,7
5383,第5384回,2020年3月5日,9,2,1,7
5384,第5385回,2020年3月6日,2,2,0,7
5385,第5386回,2020年3月9日,1,7,7,5
5386,第5387回,2020年3月10日,0,4,2,5
5387,第5388回,2020年3月11日,0,7,7,3
5388,第5389回,2020年3月12日,9,4,4,7
5389,第5390回,2020年3月13日,5,7,0,6
5390,第5391回,2020年3月16日,3,9,8,3
5391,第5392回,2020年3月17日,4,4,7,7
5392,第5393回,2020年3月18日,4,0,9,7
5393,第5394回,2020年3月19日,7,2,1,4
5394,第5395回,2020年3月20日,5,3,5,1
5395,第5396回,2020年3月23日,3,0,1,2
5396,第5397回,2020年3月24日,6,2,4,0
5397,第5398回,2020年3月25日,2,9,7,3
5398,第5399回,2020年3月26日,5,1,4,1
5399,第5400回,2020年3月27日,2,5,9,8
5400,第5401回,2020年3月30日,4,9,0,6
5401,第5402回,2020年3月31日,9,5,6,1
5402,第5403回,2020年4月1日,4,7,1,7
5403,第5404回,2020年4月2日,4,4,8,9
5404,第5405回,2020年4月3日,8,8,6,4
5405,第5406回,2020年4月6日,7,8,3,8
5406,第5407回,2020年4月7日,7,0,3,4
5407,第5408回,2020年4月8日,1,0,9,2
5408,第5409回,2020年4月9日,7,5,7,3
5409,第5410回,2020年4月10日,2,1,7,5
5410,第5411回,2020年4月13日,4,8,0,3
5411,第5412回,2020年4月14日,4,0,1,7
5412,第5413回,2020年4月15日,2,8,6,1
5413,第5414回,2020年4月16日,7,0,7,2
5414,第5415回,2020年4月17日,5,0,7,8
5415,第5416回,2020年4月20日,9,8,3,6
5416,第5417回,2020年4月21日,0,4,2,6
5417,第5418回,2020年4月22日,2,4,0,2
5418,第5419回,2020年4月23日,2,9,2,9
5419,第5420回,2020年4月24日,1,4,2,9
5420,第5421回,2020年4月27日,8,8,8,6
5421,第5422回,2020年4月28日,4,8,9,3
5422,第5423回,2020年4月29日,7,2,7,8
5423,第5424回,2020年4月30日,8,4,7,2
5424,第5425回,2020年5月1日,3,7,7,5
5425,第5426回,2020年5月4日,0,0,2,9
5426,第5427回,2020年5月5日,0,8,2,8
5427,第5428回,2020年5月6日,1,1,4,9
5428,第5429回,2020年5月7日,0,4,9,1
5429,第5430回,2020年5月8日,3,4,1,7
5430,第5431回,2020年5月11日,4,4,3,0
5431,第5432回,2020年5月12日,2,1,1,6
5432,第5433回,2020年5月13日,9,0,1,1
5433,第5434回,2020年5月14日,7,4,7,1
5434,第5435回,2020年5月15日,6,5,3,1
5435,第5436回,2020年5月18日,6,8,4,5
5436,第5437回,2020年5月19日,2,3,6,9
5437,第5438回,2020年5月20日,4,9,9,6
5438,第5439回,2020年5月21日,3,7,5,2
5439,第5440回,2020年5月22日,1,5,9,8
5440,第5441回,2020年5月25日,7,8,8,6
5441,第5442回,2020年5月26日,5,8,5,9
5442,第5443回,2020年5月27日,7,7,0,9
5443,第5444回,2020年5月28日,4,7,6,7
5444,第5445回,2020年5月29日,1,4,4,7
5445,第5446回,2020年6月1日,2,7,3,9
5446,第5447回,2020年6月2日,7,7,3,2
5447,第5448回,2020年6月3日,8,4,7,3
5448,第5449回,2020年6月4日,3,0,3,6
5449,第5450回,2020年6月5日,0,5,1,7
5450,第5451回,2020年6月8日,8,1,8,3
5451,第5452回,2020年6月9日,3,0,6,1
5452,第5453回,2020年6月10日,8,6,0,9
5453,第5454回,2020年6月11日,3,7,3,0
5454,第5455回,2020年6月12日,0,8,8,1
5455,第5456回,2020年6月15日,8,4,7,5
5456,第5457回,2020年6月16日,9,6,1,7
5457,第5458回,2020年6月17日,0,7,2,2
5458,第5459回,2020年6月18日,8,2,5,6
5459,第5460回,2020年6月19日,1,9,4,4
5460,第5461回,2020年6月22日,8,9,7,0
5461,第5462回,2020年6月23日,6,7,5,4
5462,第5463回,2020年6月24日,8,1,3,9
5463,第5464回,2020年6月25日,7,2,0,6
5464,第5465回,2020年6月26日,6,0,7,9
5465,第5466回,2020年6月29日,4,3,7,0
5466,第5467回,2020年6月30日,9,4,2,1
5467,第5468回,2020年7月1日,1,3,4,1
5468,第5469回,2020年7月2日,9,1,4,7
5469,第5470回,2020年7月3日,0,3,8,6
5470,第5471回,2020年7月6日,9,8,5,6
5471,第5472回,2020年7月7日,7,4,3,7
5472,第5473回,2020年7月8日,6,2,6,9
5473,第5474回,2020年7月9日,0,6,3,3
5474,第5475回,2020年7月10日,0,7,5,8
5475,第5476回,2020年7月13日,4,3,4,6
5476,第5477回,2020年7月14日,2,6,7,1
5477,第5478回,2020年7月15日,0,0,6,3
5478,第5479回,2020年7月16日,1,3,2,1
5479,第5480回,2020年7月17日,2,4,3,7
5480,第5481回,2020年7月20日,2,9,0,6
5481,第5482回,2020年7月21日,6,6,0,3
5482,第5483回,2020年7月22日,4,8,3,6
5483,第5484回,2020年7月23日,9,8,5,3
5484,第5485回,2020年7月24日,9,4,5,1
5485,第5486回,2020年7月27日,2,3,5,8
5486,第5487回,2020年7月28日,9,9,0,5
5487,第5488回,2020年7月29日,1,5,5,8
5488,第5489回,2020年7月30日,0,0,0,8
5489,第5490回,2020年7月31日,2,7,1,7
5490,第5491回,2020年8月3日,5,1,1,6
5491,第5492回,2020年8月4日,6,6,7,9
5492,第5493回,2020年8月5日,4,7,9,3
5493,第5494回,2020年8月6日,8,4,7,8
5494,第5495回,2020年8月7日,2,8,2,3
5495,第5496回,2020年8月10日,8,3,8,6
5496,第5497回,2020年8月11日,8,0,6,5
5497,第5498回,2020年8月12日,8,3,1,1
5498,第5499回,2020年8月13日,8,0,5,5
5499,第5500回,2020年8月14日,2,4,1,3
5500,第5501回,2020年8月17日,6,5,9,1
5501,第5502回,2020年8月18日,3,9,2,9
5502,第5503回,2020年8月19日,5,4,0,5
5503,第5504回,2020年8月20日,6,6,5,3
5504,第5505回,2020年8月21日,6,5,1,0
5505,第5506回,2020年8月24日,7,7,3,8
5506,第5507回,2020年8月25日,8,0,6,3
5507,第5508回,2020年8月26日,8,8,7,6
5508,第5509回,2020年8月27日,8,4,9,9
5509,第5510回,2020年8月28日,5,9,8,9
5510,第5511回,2020年8月31日,1,2,4,0
5511,第5512回,2020年9月1日,2,4,1,7
5512,第5513回,2020年9月2日,3,5,6,5
5513,第5514回,2020年9月3日,3,8,3,3
5514,第5515回,2020年9月4日,6,1,9,8
5515,第5516回,2020年9月7日,3,3,9,2
5516,第5517回,2020年9月8日,2,6,8,7
5517,第5518回,2020年9月9日,7,4,0,5
5518,第5519回,2020年9月10日,8,8,1,5
5519,第5520回,2020年9月11日,6,7,6,4
5520,第5521回,2020年9月14日,8,9,1,8
5521,第5522回,2020年9月15日,4,8,7,2
5522,第5523回,2020年9月16日,4,2,5,1
5523,第5524回,2020年9月17日,7,6,8,2
5524,第5525回,2020年9月18日,3,5,4,2
5525,第5526回,2020年9月21日,2,1,8,2
5526,第5527回,2020年9月22日,9,5,6,6
5527,第5528回,2020年9月23日,4,2,1,8
5528,第5529回,2020年9月24日,1,1,3,1
5529,第5530回,2020年9月25日,2,0,6,3
5530,第5531回,2020年9月28日,2,1,2,8
5531,第5532回,2020年9月29日,1,2,8,8
5532,第5533回,2020年9月30日,7,1,0,6
5533,第5534回,2020年10月1日,4,3,8,0
5534,第5535回,2020年10月2日,1,6,1,0
5535,第5536回,2020年10月5日,4,2,2,8
5536,第5537回,2020年10月6日,4,0,8,6
5537,第5538回,2020年10月7日,2,9,7,2
5538,第5539回,2020年10月8日,2,2,9,9
5539,第5540回,2020年10月9日,6,9,6,3
5540,第5541回,2020年10月12日,9,6,8,4
5541,第5542回,2020年10月13日,7,9,7,7
5542,第5543回,2020年10月14日,1,5,9,9
5543,第5544回,2020年10月15日,4,1,1,4
5544,第5545回,2020年10月16日,6,0,6,3
5545,第5546回,2020年10月19日,1,2,2,2
5546,第5547回,2020年10月20日,0,1,0,3
5547,第5548回,2020年10月21日,4,3,0,1
5548,第5549回,2020年10月22日,8,8,6,6
5549,第5550回,2020年10月23日,6,5,1,8
5550,第5551回,2020年10月26日,8,7,2,2
5551,第5552回,2020年10月27日,4,2,0,8
5552,第5553回,2020年10月28日,5,0,1,0
5553,第5554回,2020年10月29日,2,0,2,4
5554,第5555回,2020年10月30日,5,5,5,2
5555,第5556回,2020年11月2日,0,2,5,6
5556,第5557回,2020年11月3日,6,6,1,5
5557,第5558回,2020年11月4日,6,2,1,3
5558,第5559回,2020年11月5日,1,7,6,9
5559,第5560回,2020年11月6日,1,6,0,5
5560,第5561回,2020年11月9日,8,5,9,4
5561,第5562回,2020年11月10日,1,6,0,7
5562,第5563回,2020年11月11日,6,6,2,0
5563,第5564回,2020年11月12日,2,5,8,7
